From	To	id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	Pairs	Interactions	Tissue
myoCAF	Endothelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.839	Lung
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	1.294	Uterus
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.898	Vasculature
myoCAF	Endothelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	1.738	Adipose
myoCAF	Endothelial	CPI-CS06A0713BD	Cholesterol_byCEL_RORA	complex:Cholesterol_byCEL	simple:P35398		RORA	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Cholesterol	myoCAF|Endothelial	0.116	Eye
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.241	Artery
myoCAF	Endothelial	CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Fibroblast growth factor	myoCAF|Endothelial	0.288	Salivary_Gland
myoCAF	Endothelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	1.954	Cervix
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.579	Muscle
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.575	Fetal_Adrenal_Gland
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	2.453	Cerebellum
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.177	Uterus
myoCAF	Endothelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.799	Lung
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	1.676	Artery
myoCAF	Endothelial	CPI-SS034083FFA	SEMA3A_NRP1	simple:Q14563	simple:O14786	SEMA3A	NRP1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Semaphorin	myoCAF|Endothelial	0.448	Lung
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	0.781	Mammary
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	1.859	Thyroid
myoCAF	Endothelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	2.584	Bladder
myoCAF	Endothelial	CPI-SS034083FFA	SEMA3A_NRP1	simple:Q14563	simple:O14786	SEMA3A	NRP1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Semaphorin	myoCAF|Endothelial	0.871	Bladder
myoCAF	Endothelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Endothelial	0.136	Bladder
myoCAF	Endothelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.051	Placenta
myoCAF	Endothelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Endothelial	0.363	Pancreas
myoCAF	Endothelial	CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	CXCL8	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	2.311	Cervix
myoCAF	Endothelial	CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Notch	myoCAF|Endothelial	0.315	Fetal_Pancreas
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	0.6	Cerebellum
myoCAF	Endothelial	CPI-SS0B537DD3F	CEACAM5_CEACAM1	simple:P06731	simple:P13688	CEACAM5	CEACAM1	TRUE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Endothelial	0.07	Intestinal
myoCAF	Endothelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.487	Bladder
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.733	Esophageal
myoCAF	Endothelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.078	Bladder
myoCAF	Endothelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Endothelial	0.086	Tongue
myoCAF	Endothelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	1.886	Vasculature
myoCAF	Endothelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	1.559	Vasculature
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	1.606	Cervix
myoCAF	Endothelial	CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	CXCL8	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	1.138	Uterus
myoCAF	Endothelial	CPI-SC046AFCFE9	CLU_TREM2_receptor	simple:P10909	complex:TREM2_receptor	CLU		TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor		myoCAF|Endothelial	0.118	Placenta
myoCAF	Endothelial	CPI-SS052BBD9F9	CXCL1_ACKR1	simple:P09341	simple:Q16570	CXCL1	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	2.3	Cervix
myoCAF	Endothelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	1.274	Uterus
myoCAF	Endothelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Endothelial	0.463	Eye
myoCAF	Endothelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Endothelial	0.159	Uterus
myoCAF	Endothelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Endothelial	0.369	Prostate
myoCAF	Endothelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	1.515	Heart
myoCAF	Endothelial	CPI-SS052BBD9F9	CXCL1_ACKR1	simple:P09341	simple:Q16570	CXCL1	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Endothelial	0.956	Uterus
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.358	Trachea
myoCAF	Endothelial	CPI-SS0AB1A3A6D	CD177_PECAM1	simple:Q8N6Q3	simple:P16284	CD177	PECAM1	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor		myoCAF|Endothelial	1.024	Trachea
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	0.694	Tongue
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	0.883	Vasculature
myoCAF	Endothelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Endothelial	0.757	Placenta
myoCAF	Endothelial	CPI-SS00C24ED50	CDH5_CDH5	simple:P33151	simple:P33151	CDH5	CDH5	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by Cadherin	myoCAF|Endothelial	1.674	Fetal_Pancreas
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.858	Heart
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	2.432	Thymus
myoCAF	Endothelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Endothelial	1.378	Kidney
myoCAF	Endothelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	0.234	Vasculature
myoCAF	Endothelial	CPI-SS0D2FABC4A	ADM_RAMP3	simple:P35318	simple:O60896	ADM	RAMP3	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Adrenomedullin	myoCAF|Endothelial	1.547	Tongue
myoCAF	Endothelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Endothelial	1.086	Heart
myoCAF	Epithelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Epithelial	0.187	Fetal_Heart
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.375	Fetal_Heart
myoCAF	Epithelial	CPI-SS00C24ED50	CDH5_CDH5	simple:P33151	simple:P33151	CDH5	CDH5	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by Cadherin	myoCAF|Epithelial	0.277	Fetal_Heart
myoCAF	Epithelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.135	Prostate
myoCAF	Epithelial	CPI-SS0914C7C85	THBS2_CD36	simple:P35442	simple:P16671	THBS2	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Epithelial	0.463	Lung
myoCAF	Epithelial	CPI-SS0B537DD3F	CEACAM5_CEACAM1	simple:P06731	simple:P13688	CEACAM5	CEACAM1	TRUE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Epithelial	0.546	Intestinal
myoCAF	Epithelial	CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398		RORA	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Cholesterol/Desmosterol	myoCAF|Epithelial	0.119	Salivary_Gland
myoCAF	Epithelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.399	Eye
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.15	Cerebellum
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.265	Eye
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.568	Lung
myoCAF	Epithelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Epithelial	0.503	Lung
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.483	Placenta
myoCAF	Epithelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Epithelial	0.384	Bladder
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	1.128	Cerebellum
myoCAF	Epithelial	CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Notch	myoCAF|Epithelial	0.413	Fetal_Pancreas
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	1.654	Thyroid
myoCAF	Epithelial	CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Epithelial	4.503	Gallbladder
myoCAF	Epithelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Epithelial	0.611	Uterus
myoCAF	Epithelial	CPI-SS04C672963	ESAM_ESAM	simple:Q96AP7	simple:Q96AP7	ESAM	ESAM	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion		myoCAF|Epithelial	0.772	Vasculature
myoCAF	Epithelial	CPI-SS0E0098222	TF_TFRC	simple:P02787	simple:P02786	TF	TFRC	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Transferrin	myoCAF|Epithelial	0.183	Tongue
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.352	Pancreas
myoCAF	Epithelial	CPI-SS0B20A1B18	GCG_GLP1R	simple:P01275	simple:P43220	GCG	GLP1R	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Pro-glucagon precursor	myoCAF|Epithelial	0.261	Pancreas
myoCAF	Epithelial	CPI-SS015B29D3F	APOA1_ABCA1	simple:P02647	simple:O95477	APOA1	ABCA1	TRUE	FALSE	FALSE	curated	FALSE	Ligand-Receptor	Signaling by Apolipoprotein	myoCAF|Epithelial	0.481	Liver
myoCAF	Epithelial	CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	CXCL2	DPP4	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Epithelial	0.706	Kidney
myoCAF	Epithelial	CPI-SS0322747C2	CEACAM5_CEACAM6	simple:P06731	simple:P40199	CEACAM5	CEACAM6	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Epithelial	0.464	Intestinal
myoCAF	Epithelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.082	Salivary_Gland
myoCAF	Epithelial	CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Epithelial	2.846	Common_Bile_Duct
myoCAF	Epithelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Epithelial	0.368	Trachea
myoCAF	Epithelial	CPI-SS001BF66E8	CEACAM6_CEACAM6	simple:P40199	simple:P40199	CEACAM6	CEACAM6	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CEAM	myoCAF|Epithelial	0.468	Trachea
myoCAF	Epithelial	CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Epithelial	0.746	Trachea
myoCAF	Epithelial	CPI-SS0491EECEA	CCL11_DPP4	simple:P51671	simple:P27487	CCL11	DPP4	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Epithelial	0.232	Intestinal
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.217	Uterus
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.553	Artery
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.378	Salivary_Gland
myoCAF	Epithelial	CPI-CS06A0713BD	Cholesterol_byCEL_RORA	complex:Cholesterol_byCEL	simple:P35398		RORA	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Cholesterol	myoCAF|Epithelial	0.371	Eye
myoCAF	Epithelial	CPI-SS0D0235DCE	SLIT2_ROBO2	simple:O94813	simple:Q9HCK4	SLIT2	ROBO2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.245	Eye
myoCAF	Epithelial	CPI-SS068BC31E4	CXCL9_DPP4	simple:Q07325	simple:P27487	CXCL9	DPP4	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Epithelial	0.194	Lung
myoCAF	Epithelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.371	Lung
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	1.222	Temporal_Lobe
myoCAF	Epithelial	CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Fibroblast growth factor	myoCAF|Epithelial	0.872	Lung
myoCAF	Epithelial	CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Fibroblast growth factor	myoCAF|Epithelial	0.732	Heart
myoCAF	Epithelial	CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	CADM1	CADM1	FALSE	FALSE	FALSE	curated	FALSE	Adhesion-Adhesion	Adhesion by CADM	myoCAF|Epithelial	0.792	Fetal_Pancreas
myoCAF	Epithelial	CPI-SS0D0235DCE	SLIT2_ROBO2	simple:O94813	simple:Q9HCK4	SLIT2	ROBO2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.179	Vasculature
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.556	Tongue
myoCAF	Epithelial	CPI-SS04829AC68	GJA1_GJA1	simple:P17302	simple:P17302	GJA1	GJA1	FALSE	FALSE	FALSE	curated	FALSE	Gap-Gap	Adhesion by GAP junction	myoCAF|Epithelial	0.666	Vasculature
myoCAF	Epithelial	CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398		RORA	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Cholesterol/Desmosterol	myoCAF|Epithelial	0.423	Tongue
myoCAF	Epithelial	CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Plasminogen Activator	myoCAF|Epithelial	0.279	Tongue
myoCAF	Epithelial	CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Fibroblast growth factor	myoCAF|Epithelial	1.666	Trachea
myoCAF	Epithelial	CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Notch	myoCAF|Epithelial	0.577	Muscle
myoCAF	Epithelial	CPI-SS0A932EB77	SLIT2_ROBO1	simple:O94813	simple:Q9Y6N7	SLIT2	ROBO1	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	myoCAF|Epithelial	0.304	Bladder
myoCAF	Epithelial	CPI-SS0B1B18F2D	CXCL12_DPP4	simple:P48061	simple:P27487	CXCL12	DPP4	TRUE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Chemokines	myoCAF|Epithelial	0.714	Thymus
myoCAF	Epithelial	CPI-SS0C93E48D7	THBS1_CD36	simple:P07996	simple:P16671	THBS1	CD36	FALSE	FALSE	TRUE	curated	FALSE	Ligand-Receptor	Signaling by Thrombospondin precursor	myoCAF|Epithelial	1.504	Adipose
